VENDOR NAME,EXPENSE CATEGORY,PAYMENT AMOUNT,PAYMENT DATE
"SIEMENS INDUSTRY, INC.",Maintainance of Signal & Control Equipment,1807.26,11/8/2018
"SIEMENS INDUSTRY, INC.",Maintainance of Signal & Control Equipment,5102.28,11/13/2018
"SIEMENS INDUSTRY, INC.",Equipment Purchases,297.04,11/14/2018
"SIEMENS INDUSTRY, INC.",Maintainance of Signal & Control Equipment,241.65,12/4/2018
"SIEMENS INDUSTRY, INC.",Maintainance of Signal & Control Equipment,693.45,12/13/2018
SIMMONS MACHINE TOOL CORPORATION,Maintenance of Equipment,320,3/27/2018
SIMMONS MACHINE TOOL CORPORATION,Maintenance of Equipment,35451.28,3/28/2018
SIMMONS MACHINE TOOL CORPORATION,Maintenance of Equipment,100,4/2/2018
SIMMONS MACHINE TOOL CORPORATION,Maintenance of Equipment,1265,4/5/2018
SIMMONS MACHINE TOOL CORPORATION,Maintenance of Equipment,12730,6/4/2018
SIMMONS MACHINE TOOL CORPORATION,Wheel Truing,1500,6/4/2018
SIMMONS MACHINE TOOL CORPORATION,Maintenance of Equipment,300,6/18/2018
SIMMONS MACHINE TOOL CORPORATION,Maintenance of Equipment,300,7/17/2018
SIMMONS MACHINE TOOL CORPORATION,Maintenance of Equipment,12730,10/9/2018
SIMMONS MACHINE TOOL CORPORATION,Maintenance of Equipment,4265,12/24/2018
SIMMONS MACHINE TOOL CORPORATION,Maintenance of Equipment,1440,12/26/2018
SIMPLEXGRINNELL LP,Maintenance of Buildings,15196.5,1/23/2018
SIMPLEXGRINNELL LP,Maintenance of Equipment,1110,1/23/2018
SIMPLEXGRINNELL LP,Maintenance of Equipment,10.5,1/24/2018
SIMPLEXGRINNELL LP,Maintenance of Buildings,7095.44,1/25/2018
SIMPLEXGRINNELL LP,Maintenance of Buildings,11153.6,1/26/2018
SIMPLEXGRINNELL LP,Maintenance of Buildings,200,1/31/2018
SIMPLEXGRINNELL LP,Maintenance of Equipment,5145,2/15/2018
SIMPLEXGRINNELL LP,Maintenance of Buildings,3277.07,3/1/2018
SIMPLEXGRINNELL LP,Maintenance of Equipment,823.25,3/1/2018
SIMPLEXGRINNELL LP,Maintenance of Buildings,976.23,3/2/2018
SIMPLEXGRINNELL LP,Maintenance of Equipment,4841,3/14/2018
SIMPLEXGRINNELL LP,Maintenance of Equipment,10.5,3/22/2018
SIMPLEXGRINNELL LP,Maintenance of Buildings,43298.25,3/27/2018
SIMPLEXGRINNELL LP,Maintenance of Equipment,290.5,3/30/2018
SIMPLEXGRINNELL LP,Maintenance of Equipment,210,4/2/2018
SIMPLEXGRINNELL LP,Professional / Technical,143.5,4/2/2018
SIMPLEXGRINNELL LP,Maintenance of Equipment,201.75,4/18/2018
SIMPLEXGRINNELL LP,Maintenance of Buildings,400,4/25/2018
SIMPLEXGRINNELL LP,Maintenance of Buildings,3056.5,5/7/2018
SIMPLEXGRINNELL LP,Maintenance of Buildings,1152.49,5/24/2018
SIMPLEXGRINNELL LP,Maintenance of Buildings,400,6/4/2018
SIMPLEXGRINNELL LP,Maintenance of Equipment,35,6/13/2018
SIMPLEXGRINNELL LP,Professional / Technical,14,6/13/2018
SIMPLEXGRINNELL LP,Maintenance of Equipment,851,7/2/2018
SIMPLEXGRINNELL LP,Maintenance of Equipment,201.75,7/5/2018
SIMPLEXGRINNELL LP,Maintenance of Buildings,352.46,8/1/2018
SIMPLEXGRINNELL LP,Contract Construction,150,8/14/2018
SIMPLEXGRINNELL LP,Professional / Technical,804.75,8/15/2018
SIMPLEXGRINNELL LP,Maintenance of Buildings,8000,8/29/2018
SINCLAIR KOSSOFF,Administrative Support,6000,5/17/2018
SING TAO NEWSPAPER NEW YORK LTD,Marketing,1956,3/27/2018
SKILLPATH SEMINARS,Professional / Technical,499,3/27/2018
SKILLPATH SEMINARS,Professional / Technical,299,9/6/2018
SKILLPATH SEMINARS,Training - Students,254.15,11/27/2018
SKOKIE POLICE DEPARTMENT,I&D Claims (Damage Reserve),5,4/10/2018
SKOKIE POLICE DEPARTMENT,I&D Claims (Damage Reserve),5,5/22/2018
"SMITHEREEN COMPANY, INC. dba SMITHEREEN PEST MGMT",Maintenance of Buildings,12600,2/6/2018
"SMITHEREEN COMPANY, INC. dba SMITHEREEN PEST MGMT",Maintenance of Equipment,4799,2/6/2018
"SMITHEREEN COMPANY, INC. dba SMITHEREEN PEST MGMT",Maintenance of Buildings,192,3/14/2018
"SMITHEREEN COMPANY, INC. dba SMITHEREEN PEST MGMT",Maintenance of Buildings,625,3/23/2018
"SMITHEREEN COMPANY, INC. dba SMITHEREEN PEST MGMT",Maintenance of Buildings,80,4/12/2018
"SMITHEREEN COMPANY, INC. dba SMITHEREEN PEST MGMT",Maintenance of Buildings,3440,4/27/2018
"SMITHEREEN COMPANY, INC. dba SMITHEREEN PEST MGMT",Maintenance of Buildings,916,6/7/2018
"SMITHEREEN COMPANY, INC. dba SMITHEREEN PEST MGMT",Maintenance of Buildings,2225,7/26/2018
"SNOW SYSTEMS, INC",Maintenance of Buildings,4665,2/15/2018
"SNOW SYSTEMS, INC",Maintenance of Buildings,91741.5,3/14/2018
"SNOW SYSTEMS, INC",Maintenance of Buildings,1734,3/15/2018
"SNOW SYSTEMS, INC",Maintenance of Buildings,1630,3/30/2018
SOCIAL SECURITY ADMINISTRATION,I&D Claims (Damage Reserve),75,8/14/2018
SOCIAL SECURITY ADMINISTRATION.,I&D Claims (Damage Reserve),43,2/22/2018
SOCIETY FOR HUMAN RESOURCE MGMT,Professional / Technical,3844,4/26/2018
SOCIETY FOR HUMAN RESOURCE MGMT,Administrative Support,209,8/14/2018
SOCIETY FOR HUMAN RESOURCE MGMT,Administrative Support,209,8/14/2018
SOCIETY FOR HUMAN RESOURCE MGMT,Administrative Support,209,8/14/2018
SOCIETY FOR HUMAN RESOURCE MGMT,Administrative Support,209,9/20/2018
SOCIETY FOR HUMAN RESOURCE MGMT,Professional / Technical,189,9/20/2018
SOCIETY FOR HUMAN RESOURCE MGMT,Administrative Support,209,11/13/2018
SOCIETY FOR INDUSTRIAL AND,Professional / Technical,250,3/1/2018
SOCIETY FOR INDUSTRIAL AND,Professional / Technical,250,3/7/2018
SOCIETY FOR INDUSTRIAL AND,Professional / Technical,55,8/14/2018
SOCIETY OF AMERICAN ARCHIVISTS,Quality Assurance,250,9/5/2018
"SOLOMON, CORDWELL, BUENZ & ASSOCIATES, INC.",Consulting Services,86009.01,1/26/2018
"SOLOMON, CORDWELL, BUENZ & ASSOCIATES, INC.",Consulting Services,71065.97,3/7/2018
"SOLOMON, CORDWELL, BUENZ & ASSOCIATES, INC.",Consulting Services,50179.98,5/2/2018
"SOLOMON, CORDWELL, BUENZ & ASSOCIATES, INC.",Consulting Services,19680.28,5/16/2018
"SOLOMON, CORDWELL, BUENZ & ASSOCIATES, INC.",Consulting Services,24680.28,6/22/2018
"SOLOMON, CORDWELL, BUENZ & ASSOCIATES, INC.",Consulting Services,75216.21,7/11/2018
"SOLOMON, CORDWELL, BUENZ & ASSOCIATES, INC.",Consulting Services,46580.7,8/8/2018
"SOLOMON, CORDWELL, BUENZ & ASSOCIATES, INC.",Consulting Services,105941.5,9/21/2018
"SOLOMON, CORDWELL, BUENZ & ASSOCIATES, INC.",Consulting Services,62190.25,9/28/2018
"SOLOMON, CORDWELL, BUENZ & ASSOCIATES, INC.",Consulting Services,20000,11/7/2018
"SOLOMON, CORDWELL, BUENZ & ASSOCIATES, INC.",Consulting Services,19917.38,11/23/2018
"SOLOMON, CORDWELL, BUENZ & ASSOCIATES, INC.",Consulting Services,10661.4,12/28/2018
"SOMBAT CHIT-ARHAH, PT",I&D Claims (Damage Reserve),250,3/6/2018
"SOMETHING FLYER, LLC",Property Management,1000,8/23/2018
SPECIALTY'S CAFE & BAKERY,Administrative Support,590.48,12/24/2018
SPECTRIO,Administrative Support,599.4,8/17/2018
SPECTRIO,Administrative Support,599.4,9/4/2018
"SPERRY RAIL, INC.",Engineering,50392.75,1/9/2018
"SPERRY RAIL, INC.",Engineering,2652.25,1/31/2018
"SPERRY RAIL, INC.",Engineering,192553.46,3/19/2018
"SPERRY RAIL, INC.",Engineering,263620.48,11/9/2018
SPIDEROAK INC,Administrative Support,500,9/11/2018
"SPIRAL BINDING COMPANY., INC,",Administrative Support,108.23,1/19/2018
"SPIRAL BINDING COMPANY., INC,",Administrative Support,45.55,2/22/2018
"SPIRAL BINDING COMPANY., INC,",Administrative Support,112.77,3/16/2018
"SPIRAL BINDING COMPANY., INC,",Administrative Support,77.82,4/17/2018
"SPIRAL BINDING COMPANY., INC,",Administrative Support,185.6,5/31/2018
"SPIRAL BINDING COMPANY., INC,",Administrative Support,157.86,7/12/2018
"SPIRAL BINDING COMPANY., INC,",Administrative Support,63.29,7/26/2018
"SPRINT SOLUTIONS, INC.",Maintain/Repair Communications  Equip,122766.74,2/6/2018
"SPRINT SOLUTIONS, INC.",Maintain/Repair Communications  Equip,26631.07,2/14/2018
"SPRINT SOLUTIONS, INC.",Maintain/Repair Communications  Equip,106984.42,4/13/2018
"SPRINT SOLUTIONS, INC.",Maintain/Repair Communications  Equip,76192.69,5/16/2018
"SPRINT SOLUTIONS, INC.",Maintain/Repair Communications  Equip,62730.8,5/29/2018
"SPRINT SOLUTIONS, INC.",Maintain/Repair Communications  Equip,23840.74,6/4/2018
"SPRINT SOLUTIONS, INC.",Maintain/Repair Communications  Equip,79609.53,7/31/2018
"SPRINT SOLUTIONS, INC.",Maintain/Repair Communications  Equip,17840.71,8/2/2018
"SPRINT SOLUTIONS, INC.",Maintain/Repair Communications  Equip,30904.67,8/28/2018
"SPRINT SOLUTIONS, INC.",Maintain/Repair Communications  Equip,17855.96,9/4/2018
"SPRINT SOLUTIONS, INC.",Maintain/Repair Communications  Equip,97491.61,11/15/2018
"SPRINT SOLUTIONS, INC.",Maintain/Repair Communications  Equip,99532.21,12/10/2018
"SRDJAN MIRKOVIC, MD",I&D Claims (Damage Reserve),187.5,3/27/2018
"SRDJAN MIRKOVIC, MD",I&D Claims (Damage Reserve),187.5,3/27/2018
"SRDJAN MIRKOVIC, MD",I&D Claims (Damage Reserve),750,4/24/2018
"SRDJAN MIRKOVIC, MD",I&D Claims (Damage Reserve),750,10/12/2018
ST ITA'S CHURCH,Management,100,6/15/2018
STANDARD AND POORS,Consulting Services,10000,7/25/2018
STANDARD EQUIPMENT COMPANY,Repair Non-Revenue Equipment,816.51,2/28/2018
STANDARD EQUIPMENT COMPANY,Repair Non-Revenue Equipment,2000,3/27/2018
STANDARD EQUIPMENT COMPANY,Repair Non-Revenue Equipment,2997.14,4/25/2018
STANDARD EQUIPMENT COMPANY,Repair Non-Revenue Equipment,2000.72,6/5/2018
STANDARD EQUIPMENT COMPANY,Repair Non-Revenue Equipment,920.16,8/22/2018
STANDARD EQUIPMENT COMPANY,Repair Non-Revenue Equipment,1705.42,10/25/2018
STANDARD PARKING CORPORATION,Administrative Support,2760,3/30/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,595.22,1/8/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,166.88,1/25/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,363.13,2/12/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,674.38,2/14/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,38851.22,3/20/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,363.13,3/29/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,14326.7,4/6/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,7835.27,4/13/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,1050.12,4/25/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,1027.34,5/3/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,207.5,6/6/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,158128.74,6/14/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,26800,6/15/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,2100,6/27/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,3016.25,7/3/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,311.25,7/19/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,22339.36,7/23/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,36074.92,10/12/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,12500,10/31/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,123.75,11/7/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,7685,12/24/2018
"STANTON MECHANICAL, INC.",Maintenance of Buildings,621.83,12/27/2018
STAPLES ADVANTAGE,Administrative Support,52064.88,2/6/2018
STAPLES ADVANTAGE,Administrative Support,40433.61,2/8/2018
STAPLES ADVANTAGE,Administrative Support,41648.54,3/5/2018
STAPLES ADVANTAGE,Administrative Support,37440.33,4/10/2018
STAPLES ADVANTAGE,Administrative Support,673.16,4/23/2018
STAPLES ADVANTAGE,Administrative Support,39206.85,4/27/2018
STAPLES ADVANTAGE,Administrative Support,2667.69,5/3/2018
STAPLES ADVANTAGE,Administrative Support,1618.21,5/16/2018
STAPLES ADVANTAGE,Administrative Support,846.74,5/22/2018
STAPLES ADVANTAGE,Administrative Support,639.74,5/24/2018
STAPLES ADVANTAGE,Administrative Support,39579.75,5/29/2018
STAPLES ADVANTAGE,Administrative Support,33186.47,6/29/2018
STAPLES ADVANTAGE,Administrative Support,756.66,7/20/2018
STAPLES ADVANTAGE,Administrative Support,38545.08,7/27/2018
STAPLES ADVANTAGE,Administrative Support,1414.13,8/28/2018
STAPLES ADVANTAGE,Administrative Support,27117.34,8/29/2018
STAPLES ADVANTAGE,Administrative Support,468.65,9/26/2018
STAPLES ADVANTAGE,Administrative Support,39611.52,9/27/2018
STAPLES ADVANTAGE,Administrative Support,33219.86,10/29/2018
STAPLES ADVANTAGE,Administrative Support,1182.24,12/3/2018
STAPLES ADVANTAGE,Administrative Support,38677.26,12/10/2018
STAPLES ADVANTAGE,Administrative Support,41646.89,12/28/2018
STELLA-JONES CORPORATION,Equipment Purchases,54000,3/12/2018
STEPHAN ROMM PSY.D.,I&D Claims (Damage Reserve),400,3/6/2018
STEPHEN GLORIOSO,I&D Claims (Damage Reserve),25,9/7/2018
"STEPHEN L. HAYFORD, ARBITRATOR",Administrative Support,800,3/9/2018
"STEPHEN L. HAYFORD, ARBITRATOR",Administrative Support,1700,6/8/2018
"STEPHEN L. HAYFORD, ARBITRATOR",Administrative Support,1700,7/3/2018
"STEPHEN L. HAYFORD, ARBITRATOR",Administrative Support,1700,9/12/2018
"STEPHEN L. HAYFORD, ARBITRATOR",Administrative Support,1275,11/20/2018
STEPHEN ROSENKRANTZ,Real Estate,3660.67,8/29/2018
STERTIL KONI,Contract Construction,21456.64,8/22/2018
STERTIL KONI,Contract Construction,46883.28,8/23/2018
STERTIL KONI,Contract Construction,154770.95,8/24/2018
STEVE MUSGRAVE ILLUSTRATION,Marketing,1500,7/5/2018
"STEVE'S EQUIPMENT SERVICE, INC.",Maintenance of Equipment,12441.43,6/6/2018
STEVEN KREIS D.O,I&D Claims (Damage Reserve),1500,6/20/2018
STEVEN M BIERIG,Administrative Support,800,1/10/2018
STEVEN M BIERIG,Administrative Support,2880,5/29/2018
STEVEN M BIERIG,Administrative Support,1040,6/8/2018
STEVEN M BIERIG,Administrative Support,800,8/1/2018
STEVEN M BIERIG,Administrative Support,800,9/25/2018
"STEVENSON CRANE SERVICE, INC.",Equipment Purchases,128900,1/17/2018
STV INCORPORATED,Consulting Services,53445.78,1/2/2018
STV INCORPORATED,Consulting Services,13278.15,1/10/2018
STV INCORPORATED,Consulting Services,135113.63,1/12/2018
STV INCORPORATED,Consulting Services,133868.69,1/31/2018
STV INCORPORATED,Consulting Services,22548.43,2/5/2018
STV INCORPORATED,Consulting Services,46954.56,2/8/2018
STV INCORPORATED,Consulting Services,96595.2,2/16/2018
STV INCORPORATED,Consulting Services,187215.15,3/7/2018
STV INCORPORATED,Consulting Services,12106.32,3/14/2018
STV INCORPORATED,Consulting Services,40884.39,3/19/2018
STV INCORPORATED,Consulting Services,258200.18,3/21/2018
STV INCORPORATED,Consulting Services,166174.56,4/5/2018
STV INCORPORATED,Consulting Services,63797.42,4/10/2018
STV INCORPORATED,Consulting Services,13983.56,4/23/2018
STV INCORPORATED,Consulting Services,179226.64,4/26/2018
STV INCORPORATED,Consulting Services,120639.08,5/22/2018
STV INCORPORATED,Consulting Services,108243.95,6/7/2018
STV INCORPORATED,Consulting Services,101816.41,6/12/2018
STV INCORPORATED,Consulting Services,112783.19,6/28/2018
STV INCORPORATED,Consulting Services,432459.7,7/3/2018
STV INCORPORATED,Consulting Services,132670.47,7/26/2018
STV INCORPORATED,Consulting Services,22046.17,8/7/2018
STV INCORPORATED,Consulting Services,149672.18,8/23/2018
STV INCORPORATED,Consulting Services,257076.62,8/28/2018
STV INCORPORATED,Consulting Services,120607.81,9/5/2018
STV INCORPORATED,Consulting Services,174377.4,9/13/2018
STV INCORPORATED,Consulting Services,44503.92,10/9/2018
STV INCORPORATED,Consulting Services,200901.26,10/11/2018
STV INCORPORATED,Consulting Services,59466.73,10/16/2018
STV INCORPORATED,Consulting Services,385389.36,11/1/2018
STV INCORPORATED,Consulting Services,132584.43,11/8/2018
STV INCORPORATED,Consulting Services,145312.06,12/6/2018
STV INCORPORATED,Consulting Services,259809.41,12/12/2018
STV INCORPORATED,Consulting Services,95653.9,12/27/2018
SUBURBAN ORTHOPAEDICS,I&D Claims (Damage Reserve),750,5/16/2018
SUMMIT POLICE DEPT,I&D Claims (Damage Reserve),5,11/16/2018
SUN-TIMES MEDIA,Administrative Support,25.16,6/8/2018
SUN-TIMES MEDIA,Recruiting / Hiring,5018,6/19/2018
SUN-TIMES MEDIA,Administrative Support,59.2,9/27/2018
"SUPERIOR TRUCK DOCK SERVICE, INC.",Maintenance of Equipment,3023,10/10/2018
"SUPERIOR TRUCK DOCK SERVICE, INC.",Maintenance of Equipment,1365.63,10/26/2018
"SUPERIOR TRUCK DOCK SERVICE, INC.",Maintenance of Equipment,867,11/6/2018
SURVEYMONKEY INC.,Administrative Support,1020,4/6/2018
SURVEYMONKEY INC.,Administrative Support,1140,7/31/2018
"SVANACO, INC.",Applications Support,27975,1/5/2018
"SVANACO, INC.",Applications Support,27975,2/5/2018
"SVANACO, INC.",Applications Support,55950,3/28/2018
"SVANACO, INC.",Applications Support,27975,5/9/2018
"SVANACO, INC.",Applications Support,27975,6/4/2018
"SVANACO, INC.",Applications Support,27975,7/5/2018
"SVANACO, INC.",Applications Support,27975,8/24/2018
"SVANACO, INC.",Applications Support,27975,9/26/2018
"SVANACO, INC.",Applications Support,27975,10/11/2018
"SVANACO, INC.",Applications Support,27975,11/14/2018
"SVANACO, INC.",Applications Support,27975,12/5/2018
"SWIFTLY, INC.",Administrative Support,26950,2/27/2018
SYDNEY EVEN,Real Estate,466.67,10/5/2018
"SYSTEM DEVELOPMENT INTEGRATION, INC.",Misc. Expenditures,15832.51,7/26/2018
"SYSTEM DEVELOPMENT INTEGRATION, INC.",Misc. Expenditures,112997.58,7/27/2018
"SYSTEM DEVELOPMENT INTEGRATION, INC.",Misc. Expenditures,88954.18,7/31/2018
"SYSTEM DEVELOPMENT INTEGRATION, INC.",Misc. Expenditures,3660.79,8/1/2018
"Santos, Norman S",Travel & Seminar,376.65,7/5/2018
"Santos, Norman S",Travel & Seminar,205.31,7/18/2018
"Shadyside of the Tracks, LLC",Equipment Purchases,3885,10/5/2018
South Side Weekly,Marketing,360,5/17/2018
"Spinks, Charles Michael",Travel & Seminar,693.66,8/17/2018
"Spinks, Charles Michael",Travel & Seminar,742.47,8/22/2018
"Stanko, Joseph F",Travel & Seminar,432.45,7/26/2018
"Straubel, Rick T",Travel & Seminar,503.66,7/5/2018
"Straubel, Rick T",Travel & Seminar,500,7/19/2018
"Straubel, Rick T",Travel & Seminar,221.35,7/26/2018
"Straubel, Rick T",Travel & Seminar,306.76,7/27/2018
"Swanson, Richard C",BUS/RAIL ROADEO,254.43,7/31/2018
"Swiss-Tek Coatings, Inc.",Wheel Truing,647.91,9/25/2018
"Szuba, Michael J",Travel & Seminar,350.52,7/5/2018
"Szuba, Michael J",Travel & Seminar,395.37,7/18/2018
"T-MOBILE USA, INC.",I&D Claims (Damage Reserve),20,4/12/2018
"T-MOBILE USA, INC.",Maintain/Repair Communications  Equip,30725.79,5/23/2018
"T-MOBILE USA, INC.",Maintain/Repair Communications  Equip,4811.39,5/31/2018
"T-MOBILE USA, INC.",Maintain/Repair Communications  Equip,1624.94,6/19/2018
"T-MOBILE USA, INC.",Maintain/Repair Communications  Equip,3376.04,7/30/2018
"T-MOBILE USA, INC.",Maintain/Repair Communications  Equip,1751.59,8/28/2018
"T-MOBILE USA, INC.",Maintain/Repair Communications  Equip,47002.11,12/10/2018
T.L.C. JANITORIAL & MAINTENANCE SERVICES,Maintenance of Buildings,478.75,1/30/2018
T.L.C. JANITORIAL & MAINTENANCE SERVICES,Maintenance of Buildings,2872.5,2/14/2018
T.L.C. JANITORIAL & MAINTENANCE SERVICES,Maintenance of Buildings,1915,3/1/2018
T.L.C. JANITORIAL & MAINTENANCE SERVICES,Maintenance of Buildings,1915,3/29/2018
T.L.C. JANITORIAL & MAINTENANCE SERVICES,Maintenance of Buildings,1915,4/30/2018
T.L.C. JANITORIAL & MAINTENANCE SERVICES,Maintenance of Buildings,1915,5/30/2018
T.L.C. JANITORIAL & MAINTENANCE SERVICES,Maintenance of Buildings,1915,6/28/2018
T.L.C. JANITORIAL & MAINTENANCE SERVICES,Maintenance of Buildings,1915,7/30/2018
T.L.C. JANITORIAL & MAINTENANCE SERVICES,Maintenance of Buildings,1915,9/5/2018
T.L.C. JANITORIAL & MAINTENANCE SERVICES,Maintenance of Buildings,1915,10/3/2018
T.L.C. JANITORIAL & MAINTENANCE SERVICES,Maintenance of Buildings,1915,11/2/2018
T.L.C. JANITORIAL & MAINTENANCE SERVICES,Maintenance of Buildings,1915,12/5/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,25491.5,1/2/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,510.72,1/10/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,235879.37,1/18/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,2769.97,1/24/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,78574,1/24/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,28809.14,2/5/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,16477.62,2/8/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,70420.62,2/8/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,171375.44,2/12/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,3473.45,3/14/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,135967.24,3/14/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,28717.81,3/14/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,42061.54,3/19/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,32362.89,4/6/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,138711.22,4/11/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,289943.94,5/2/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,17993.25,5/22/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,105233.6,6/12/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,49732.8,6/14/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,41455.83,6/14/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,125203.99,6/26/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,76361.65,7/5/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,119072.47,7/5/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,146797.66,7/5/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,12223.57,7/5/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,17032.57,7/5/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,258585.19,7/5/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,75178.85,7/5/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,54448.07,7/5/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,34287.9,7/31/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,5319.36,7/31/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,142601.5,8/28/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,8103.57,8/28/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,68541.06,8/28/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,58404.06,8/28/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,11218.94,8/28/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,45819.15,9/13/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,67990.51,9/18/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,353212.96,10/4/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,17038.7,10/4/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,37959.02,10/11/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,74726.8,10/11/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,52109.95,10/25/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,52980.52,11/1/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,10362.25,11/1/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,3489.77,11/8/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,46566.44,11/21/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,59135.34,11/27/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,64655.07,12/12/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,62161.39,12/12/2018
"T.Y. LIN INTERNATIONAL GREAT LAKES, INC.",Consulting Services,15424.02,12/18/2018
TAB SERVICE COMPANY,Administrative Support,517.39,1/18/2018
TAB SERVICE COMPANY,Administrative Support,117.44,1/25/2018
TAB SERVICE COMPANY,Administrative Support,17911.02,6/8/2018
TAB SERVICE COMPANY,Administrative Support,847.98,6/20/2018
TAB SERVICE COMPANY,Administrative Support,2367.7,7/20/2018
TAB SERVICE COMPANY,Administrative Support,1108.87,7/24/2018
TAB SERVICE COMPANY,Administrative Support,307.3,9/28/2018
TAB SERVICE COMPANY,Administrative Support,7840.49,10/17/2018
TAB SERVICE COMPANY,Administrative Support,436.37,12/28/2018
